Timestamp,AT_openmeteo_C,wiatr_m_s,naslonecznienie_sekundy
2026-05-06 01:00:00,15.0,1.78,0.0
2026-05-06 01:15:00,14.8,2.06,0.0
2026-05-06 01:30:00,14.6,2.28,0.0
2026-05-06 01:45:00,14.4,2.42,0.0
2026-05-06 02:00:00,14.2,2.42,0.0
2026-05-06 02:15:00,14.1,2.25,0.0
2026-05-06 02:30:00,13.9,1.92,0.0
2026-05-06 02:45:00,13.8,1.69,0.0
2026-05-06 03:00:00,13.7,1.5,0.0
2026-05-06 03:15:00,13.6,1.44,0.0
2026-05-06 03:30:00,13.5,1.5,0.0
2026-05-06 03:45:00,13.4,1.5,0.0
2026-05-06 04:00:00,13.3,1.42,0.0
2026-05-06 04:15:00,13.3,0.97,0.0
2026-05-06 04:30:00,13.3,0.72,0.0
2026-05-06 04:45:00,13.2,1.08,0.0
2026-05-06 05:00:00,13.2,1.39,0.0
2026-05-06 05:15:00,13.1,1.36,0.0
2026-05-06 05:30:00,12.9,1.36,0.0
2026-05-06 05:45:00,12.8,1.69,0.0
2026-05-06 06:00:00,12.8,2.06,0.0
2026-05-06 06:15:00,12.8,2.06,0.0
2026-05-06 06:30:00,12.8,1.83,0.0
2026-05-06 06:45:00,12.9,1.5,0.0
2026-05-06 07:00:00,13.1,1.39,900.0
2026-05-06 07:15:00,13.4,1.39,900.0
2026-05-06 07:30:00,13.7,1.44,900.0
2026-05-06 07:45:00,14.1,1.64,900.0
2026-05-06 08:00:00,14.5,1.69,900.0
2026-05-06 08:15:00,14.9,1.69,900.0
2026-05-06 08:30:00,15.4,1.64,900.0
2026-05-06 08:45:00,15.9,1.64,900.0
2026-05-06 09:00:00,16.4,1.78,900.0
2026-05-06 09:15:00,16.9,2.19,900.0
2026-05-06 09:30:00,17.5,2.89,900.0
2026-05-06 09:45:00,18.1,3.53,900.0
2026-05-06 10:00:00,18.6,3.97,900.0
2026-05-06 10:15:00,19.0,4.11,900.0
2026-05-06 10:30:00,19.3,4.06,900.0
2026-05-06 10:45:00,19.6,3.92,900.0
2026-05-06 11:00:00,19.8,3.81,900.0
2026-05-06 11:15:00,20.0,3.81,900.0
2026-05-06 11:30:00,20.1,3.72,900.0
2026-05-06 11:45:00,20.3,3.69,900.0
2026-05-06 12:00:00,20.5,3.69,900.0
2026-05-06 12:15:00,20.8,3.69,738.53
2026-05-06 12:30:00,21.1,3.72,721.0
2026-05-06 12:45:00,21.5,3.81,900.0
2026-05-06 13:00:00,21.8,3.81,900.0
2026-05-06 13:15:00,22.1,3.92,900.0
2026-05-06 13:30:00,22.2,3.97,900.0
2026-05-06 13:45:00,22.4,4.11,900.0
2026-05-06 14:00:00,22.6,4.17,900.0
2026-05-06 14:15:00,22.8,4.25,900.0
2026-05-06 14:30:00,23.0,4.25,900.0
2026-05-06 14:45:00,23.2,4.25,900.0
2026-05-06 15:00:00,23.4,4.25,900.0
2026-05-06 15:15:00,23.6,4.25,900.0
2026-05-06 15:30:00,23.7,4.25,900.0
2026-05-06 15:45:00,23.9,4.17,900.0
2026-05-06 16:00:00,23.9,4.06,900.0
2026-05-06 16:15:00,23.9,3.83,900.0
2026-05-06 16:30:00,23.9,3.69,900.0
2026-05-06 16:45:00,23.9,3.42,900.0
2026-05-06 17:00:00,23.8,3.19,900.0
2026-05-06 17:15:00,23.8,2.97,900.0
2026-05-06 17:30:00,23.8,2.78,900.0
2026-05-06 17:45:00,23.8,2.56,900.0
2026-05-06 18:00:00,23.5,2.47,900.0
2026-05-06 18:15:00,23.0,2.69,0.0
2026-05-06 18:30:00,22.3,3.19,0.0
2026-05-06 18:45:00,21.5,3.53,0.0
2026-05-06 19:00:00,20.7,3.75,0.0
2026-05-06 19:15:00,20.1,3.78,0.0
2026-05-06 19:30:00,19.4,3.78,0.0
2026-05-06 19:45:00,18.8,3.53,0.0
2026-05-06 20:00:00,18.2,3.11,0.0
2026-05-06 20:15:00,17.8,2.03,0.0
2026-05-06 20:30:00,17.5,0.5,0.0
2026-05-06 20:45:00,17.2,1.11,0.0
2026-05-06 21:00:00,16.9,2.11,0.0
2026-05-06 21:15:00,16.7,2.31,0.0
2026-05-06 21:30:00,16.5,2.17,0.0
2026-05-06 21:45:00,16.3,1.97,0.0
2026-05-06 22:00:00,16.1,1.92,0.0
2026-05-06 22:15:00,15.8,1.72,0.0
2026-05-06 22:30:00,15.5,1.53,0.0
2026-05-06 22:45:00,15.2,1.42,0.0
2026-05-06 23:00:00,14.9,1.42,0.0
2026-05-06 23:15:00,14.8,1.44,0.0
2026-05-06 23:30:00,14.7,1.42,0.0
2026-05-06 23:45:00,14.7,1.42,0.0
2026-05-07 00:00:00,14.6,1.5,0.0
2026-05-07 00:15:00,14.4,1.72,0.0
2026-05-07 00:30:00,14.2,2.17,0.0
2026-05-07 00:45:00,14.0,2.5,0.0
2026-05-07 01:00:00,13.8,2.58,0.0
2026-05-07 01:15:00,13.8,2.36,0.0
2026-05-07 01:30:00,13.7,1.81,0.0
2026-05-07 01:45:00,13.7,1.36,0.0
2026-05-07 02:00:00,13.7,1.28,0.0
2026-05-07 02:15:00,13.7,1.42,0.0
2026-05-07 02:30:00,13.6,1.64,0.0
2026-05-07 02:45:00,13.6,1.83,0.0
2026-05-07 03:00:00,13.6,1.97,0.0
2026-05-07 03:15:00,13.6,1.97,0.0
2026-05-07 03:30:00,13.6,2.11,0.0
2026-05-07 03:45:00,13.6,2.06,0.0
2026-05-07 04:00:00,13.5,1.94,0.0
2026-05-07 04:15:00,13.5,1.44,0.0
2026-05-07 04:30:00,13.4,1.11,0.0
2026-05-07 04:45:00,13.3,1.69,0.0
2026-05-07 05:00:00,13.2,2.19,0.0
2026-05-07 05:15:00,13.0,2.33,0.0
2026-05-07 05:30:00,12.8,2.36,0.0
2026-05-07 05:45:00,12.6,2.28,0.0
2026-05-07 06:00:00,12.4,2.25,0.0
2026-05-07 06:15:00,12.2,2.28,0.0
2026-05-07 06:30:00,12.1,2.33,0.0
2026-05-07 06:45:00,12.0,2.39,0.0
2026-05-07 07:00:00,11.9,2.39,0.0
2026-05-07 07:15:00,11.8,2.42,0.0
2026-05-07 07:30:00,11.9,2.36,0.0
2026-05-07 07:45:00,11.9,2.28,0.0
2026-05-07 08:00:00,11.8,2.22,0.0
2026-05-07 08:15:00,11.7,2.08,0.0
2026-05-07 08:30:00,11.5,2.03,0.0
2026-05-07 08:45:00,11.4,1.92,0.0
2026-05-07 09:00:00,11.3,1.89,0.0
2026-05-07 09:15:00,11.4,1.89,0.0
2026-05-07 09:30:00,11.5,1.81,0.0
2026-05-07 09:45:00,11.6,1.81,0.0
2026-05-07 10:00:00,11.7,1.81,0.0
2026-05-07 10:15:00,11.8,1.81,0.0
2026-05-07 10:30:00,11.9,1.92,566.52
2026-05-07 10:45:00,12.1,2.0,165.87
2026-05-07 11:00:00,12.2,2.17,199.23
2026-05-07 11:15:00,12.3,2.25,0.0
2026-05-07 11:30:00,12.4,2.28,0.0
2026-05-07 11:45:00,12.5,2.33,10.69
2026-05-07 12:00:00,12.6,2.42,384.87
2026-05-07 12:15:00,12.7,2.44,275.38
2026-05-07 12:30:00,12.8,2.47,0.0
2026-05-07 12:45:00,12.8,2.5,403.74
2026-05-07 13:00:00,12.8,2.53,139.89
2026-05-07 13:15:00,12.7,2.5,132.18
2026-05-07 13:30:00,12.6,2.44,400.61
2026-05-07 13:45:00,12.5,2.42,900.0
2026-05-07 14:00:00,12.4,2.42,856.93
2026-05-07 14:15:00,12.4,2.42,279.73
2026-05-07 14:30:00,12.4,2.42,640.81
2026-05-07 14:45:00,12.4,2.56,72.93
2026-05-07 15:00:00,12.5,2.58,663.28
2026-05-07 15:15:00,12.5,2.58,529.49
2026-05-07 15:30:00,12.6,2.72,239.3
2026-05-07 15:45:00,12.7,2.75,522.51
2026-05-07 16:00:00,12.7,2.89,715.28
2026-05-07 16:15:00,12.6,2.97,900.0
2026-05-07 16:30:00,12.6,3.03,900.0
2026-05-07 16:45:00,12.5,3.0,900.0
2026-05-07 17:00:00,12.4,3.08,900.0
2026-05-07 17:15:00,12.3,3.17,404.32
2026-05-07 17:30:00,12.3,3.14,0.0
2026-05-07 17:45:00,12.2,3.11,0.0
2026-05-07 18:00:00,12.1,3.11,0.0
2026-05-07 18:15:00,12.0,3.0,0.0
2026-05-07 18:30:00,11.9,2.92,0.0
2026-05-07 18:45:00,11.8,2.83,0.0
2026-05-07 19:00:00,11.7,2.78,0.0
2026-05-07 19:15:00,11.6,2.67,0.0
2026-05-07 19:30:00,11.5,2.47,0.0
2026-05-07 19:45:00,11.4,2.36,0.0
2026-05-07 20:00:00,11.3,2.22,0.0
2026-05-07 20:15:00,11.2,2.22,0.0
2026-05-07 20:30:00,11.1,2.42,0.0
2026-05-07 20:45:00,11.0,2.5,0.0
2026-05-07 21:00:00,10.9,2.5,0.0
2026-05-07 21:15:00,10.8,2.42,0.0
2026-05-07 21:30:00,10.8,2.22,0.0
2026-05-07 21:45:00,10.7,2.06,0.0
2026-05-07 22:00:00,10.6,2.0,0.0
2026-05-07 22:15:00,10.5,1.97,0.0
2026-05-07 22:30:00,10.4,2.14,0.0
2026-05-07 22:45:00,10.3,2.22,0.0
2026-05-07 23:00:00,10.2,2.31,0.0
2026-05-07 23:15:00,10.2,2.31,0.0
2026-05-07 23:30:00,10.1,2.31,0.0
2026-05-07 23:45:00,10.1,2.31,0.0
